Code_CIS;Code_CIP13;Code_Evnt_Pres;Date_Evnt_Pres;Evnt_Pres
67580464;3400931126799;15;19/07/1976;Déclaration de commercialisation
67580464;3400931126799;16;25/06/2020;Déclaration d'arrêt de commercialisation
67580464;3400933086558;15;19/09/1988;Déclaration de commercialisation
67580464;3400933086558;16;25/06/2020;Déclaration d'arrêt de commercialisation
67580471;3400930034316;15;27/03/2018;Déclaration de commercialisation
67580959;3400930096185;15;07/08/2019;Déclaration de commercialisation
67580959;3400930096185;16;30/09/2020;Déclaration d'arrêt de commercialisation
67581317;3400937207003;15;09/01/2007;Déclaration de commercialisation
67581317;3400937207232;15;11/10/2006;Déclaration de commercialisation
67581317;3400937207232;16;31/08/2018;Déclaration d'arrêt de commercialisation
67581349;3400956499465;15;01/04/2004;Déclaration de commercialisation
67581406;3400932729630;15;19/12/1985;Déclaration de commercialisation
67581406;3400932729630;16;14/09/2021;Déclaration d'arrêt de commercialisation
67582006;3400955064169;15;18/05/2021;Déclaration de commercialisation
67582006;3400955064176;15;20/05/2021;Déclaration de commercialisation
67582091;3400957700850;15;07/02/2012;Déclaration de commercialisation
67582091;3400957700850;16;22/07/2019;Déclaration d'arrêt de commercialisation
67582262;3400958676208;15;25/02/2015;Déclaration de commercialisation
67582344;3400958574320;15;18/09/2014;Déclaration de commercialisation
67584249;3400935845276;15;05/01/2009;Déclaration de commercialisation
67584249;3400935845276;40;08/09/2022;Arrêt de Comm (Autorisation devenue inactive)
67585504;3400930899922;15;19/01/1969;Déclaration de commercialisation
67586588;3400934394232;15;01/01/1999;Déclaration de commercialisation
67586588;3400934642203;15;28/03/2001;Déclaration de commercialisation
67587238;3400930193495;15;12/07/2021;Déclaration de commercialisation
67587238;3400930193501;15;12/07/2021;Déclaration de commercialisation
67587245;3400941714313;15;10/11/2011;Déclaration de commercialisation
67587245;3400941801341;15;09/06/2021;Déclaration de commercialisation
67587398;3400935174598;15;30/09/1999;Déclaration de commercialisation
67587398;3400935174598;16;01/08/2018;Déclaration d'arrêt de commercialisation
67588728;3400936269705;15;08/01/2004;Déclaration de commercialisation
67588728;3400936269705;16;01/12/2021;Déclaration d'arrêt de commercialisation
67588906;3400932916993;15;19/04/1987;Déclaration de commercialisation
67588906;3400932916993;15;22/06/2018;Déclaration de commercialisation
67588906;3400932916993;16;31/01/2011;Déclaration d'arrêt de commercialisation
67588906;3400932916993;16;31/03/2021;Déclaration d'arrêt de commercialisation
67589506;3400933817930;15;19/03/1998;Déclaration de commercialisation
67589926;3400921845471;15;23/07/2012;Déclaration de commercialisation
67589926;3400921845471;15;28/07/2015;Déclaration de commercialisation
67589926;3400921845471;40;18/12/2014;Arrêt de Comm (Autorisation devenue inactive)
67590960;3400930156766;15;14/05/2019;Déclaration de commercialisation
67590960;3400930156773;15;14/05/2019;Déclaration de commercialisation
67591507;3400932037780;15;19/09/1979;Déclaration de commercialisation
67591667;3400949250196;15;15/03/2011;Déclaration de commercialisation
67592324;3400930174753;15;24/01/2020;Déclaration de commercialisation
67592324;3400930174760;15;23/06/2020;Déclaration de commercialisation
67592324;3400930174777;15;13/01/2021;Déclaration de commercialisation
67592324;3400930174791;15;28/02/2020;Déclaration de commercialisation
67592694;3400933715762;15;19/12/1996;Déclaration de commercialisation
67592694;3400933715823;15;07/08/1994;Déclaration de commercialisation
67594656;3400927513541;15;13/01/2015;Déclaration de commercialisation
67594752;3400930140659;15;16/06/2020;Déclaration de commercialisation
67596066;3400938377507;15;14/01/2011;Déclaration de commercialisation
67596066;3400938377965;15;14/01/2011;Déclaration de commercialisation
67596066;3400938636062;15;14/01/2011;Déclaration de commercialisation
67596066;3400938642506;15;14/01/2011;Déclaration de commercialisation
67597054;3400930119761;15;12/09/2018;Déclaration de commercialisation
67597823;3400926785741;15;11/04/2013;Déclaration de commercialisation
67601314;3400930127247;15;21/01/2019;Déclaration de commercialisation
67602487;3400939698946;15;15/02/2011;Déclaration de commercialisation
67602487;3400939698946;16;31/07/2018;Déclaration d'arrêt de commercialisation
67607160;3400936293137;15;06/04/2010;Déclaration de commercialisation
67607160;3400936293427;15;06/04/2010;Déclaration de commercialisation
67607630;3400930052068;15;03/01/2018;Déclaration de commercialisation
67607630;3400930083529;15;03/01/2018;Déclaration de commercialisation
67607954;3400930035474;15;29/11/2016;Déclaration de commercialisation
67607954;3400930035474;16;17/04/2020;Déclaration d'arrêt de commercialisation
67607954;3400930035504;15;01/08/2016;Déclaration de commercialisation
67607954;3400930035528;15;03/01/2018;Déclaration de commercialisation
67607954;3400930112427;15;07/04/2020;Déclaration de commercialisation
67607954;3400930112441;15;13/02/2020;Déclaration de commercialisation
67608173;3400935659552;15;11/03/2002;Déclaration de commercialisation
67609631;3400935456229;15;15/10/2003;Déclaration de commercialisation
67610562;3400930032534;15;23/02/2016;Déclaration de commercialisation
67610765;3400949498017;15;27/05/2011;Déclaration de commercialisation
67610765;3400949498017;16;30/09/2020;Déclaration d'arrêt de commercialisation
67610765;3400949498246;15;17/05/2011;Déclaration de commercialisation
67610861;3400938216776;15;14/12/2009;Déclaration de commercialisation
67610861;3400938216837;15;25/07/2008;Déclaration de commercialisation
67611486;3400930074695;15;10/03/2017;Déclaration de commercialisation
67613291;3400949605538;15;28/05/2015;Déclaration de commercialisation
67613291;3400955003182;15;07/09/2015;Déclaration de commercialisation
67613380;3400930147894;15;05/09/2019;Déclaration de commercialisation
67613590;3400939399188;15;26/08/2010;Déclaration de commercialisation
67613590;3400939399300;15;26/08/2010;Déclaration de commercialisation
67613590;3400939399300;16;16/09/2021;Déclaration d'arrêt de commercialisation
67613747;3400930205945;15;22/03/2021;Déclaration de commercialisation
67616145;3400930007662;15;14/11/2017;Déclaration de commercialisation
67616145;3400930088203;15;14/11/2017;Déclaration de commercialisation
67616985;3400936284890;15;31/03/2004;Déclaration de commercialisation
67617158;3400933246549;15;19/03/1990;Déclaration de commercialisation
67617158;3400933488963;15;19/09/1992;Déclaration de commercialisation
67617578;3400933905330;15;19/10/1995;Déclaration de commercialisation
67617681;3400936089372;15;29/07/2004;Déclaration de commercialisation
67617681;3400937300414;15;30/04/2007;Déclaration de commercialisation
67619878;3400935422279;15;02/04/2002;Déclaration de commercialisation
67619892;3400936873971;15;20/02/2007;Déclaration de commercialisation
67620962;3400930128213;15;05/11/2018;Déclaration de commercialisation
67620962;3400930128220;15;05/11/2018;Déclaration de commercialisation
67621498;3400955055174;15;04/03/2019;Déclaration de commercialisation
67621498;3400955055181;15;05/03/2019;Déclaration de commercialisation
67621498;3400956451500;15;25/11/2010;Déclaration de commercialisation
67623129;3400937455220;15;28/11/2006;Déclaration de commercialisation
67623353;3400937296939;15;08/01/2007;Déclaration de commercialisation
67623734;3400930292921;15;19/01/1967;Déclaration de commercialisation
67623773;3400955008729;15;19/05/2022;Déclaration de commercialisation
67624035;3400956451388;15;27/01/2004;Déclaration de commercialisation
67624035;3400958510106;15;02/02/2015;Déclaration de commercialisation
67624035;3400958510274;15;02/02/2015;Déclaration de commercialisation
67626221;3400939213095;15;23/01/2015;Déclaration de commercialisation
67626221;3400939213156;15;07/05/2009;Déclaration de commercialisation
67626221;3400939213217;15;07/05/2009;Déclaration de commercialisation
67626221;3400939213385;15;07/05/2009;Déclaration de commercialisation
67626755;3400930097441;15;18/04/2018;Déclaration de commercialisation
67626755;3400930097465;15;18/04/2018;Déclaration de commercialisation
67627106;3400930009772;15;29/09/2015;Déclaration de commercialisation
67627106;3400930009949;15;29/09/2015;Déclaration de commercialisation
67627533;3400930079676;15;05/12/2018;Déclaration de commercialisation
67627711;3400937477222;15;15/01/2007;Déclaration de commercialisation
67627992;3400935539526;15;13/04/2001;Déclaration de commercialisation
67628724;3400930105474;15;13/02/2018;Déclaration de commercialisation
67629484;3400930243640;15;11/04/2022;Déclaration de commercialisation
67630038;3400939220949;15;01/02/2010;Déclaration de commercialisation
67630038;3400939221021;15;01/02/2010;Déclaration de commercialisation
67630127;3400930019795;15;10/07/2017;Déclaration de commercialisation
67630807;3400927369810;15;06/03/2018;Déclaration de commercialisation
67631396;3400936664036;15;11/05/2006;Déclaration de commercialisation
67632249;3400935545848;15;26/02/2013;Déclaration de commercialisation
67632249;3400935545848;16;10/07/2019;Déclaration d'arrêt de commercialisation
67632968;3400926997021;15;16/01/2017;Déclaration de commercialisation
67633493;3400930064290;15;02/03/2021;Déclaration de commercialisation
67633600;3400932636976;15;19/03/1984;Déclaration de commercialisation
67633778;3400939728506;15;29/01/2010;Déclaration de commercialisation
67633778;3400939728506;16;30/09/2021;Déclaration d'arrêt de commercialisation
67633778;3400939728964;15;29/01/2010;Déclaration de commercialisation
67633778;3400939728964;16;05/08/2022;Déclaration d'arrêt de commercialisation
67634570;3400938596977;15;31/07/2008;Déclaration de commercialisation
67634830;3400927658532;15;29/07/2014;Déclaration de commercialisation
67635925;3400930022320;15;21/06/2016;Déclaration de commercialisation
67635925;3400930022320;16;20/10/2022;Déclaration d'arrêt de commercialisation
67637196;3400930040768;15;24/06/2019;Déclaration de commercialisation
67637196;3400930040775;15;25/06/2019;Déclaration de commercialisation
67637794;3400935177551;15;16/03/2009;Déclaration de commercialisation
67637812;3400927822483;15;19/08/2014;Déclaration de commercialisation
67637812;3400927822483;16;10/03/2022;Déclaration d'arrêt de commercialisation
67637812;3400927822544;15;19/08/2014;Déclaration de commercialisation
67637812;3400927822544;16;25/01/2022;Déclaration d'arrêt de commercialisation
67638519;3400934159770;15;19/06/1999;Déclaration de commercialisation
67638519;3400934160080;15;01/04/2014;Déclaration de commercialisation
67638743;3400930107621;15;02/01/2019;Déclaration de commercialisation
67638743;3400930107638;15;01/10/2019;Déclaration de commercialisation
67638743;3400930107645;15;01/10/2019;Déclaration de commercialisation
67638864;3400930172148;15;14/06/2021;Déclaration de commercialisation
67639553;3400938321036;15;14/01/2011;Déclaration de commercialisation
67639553;3400938321494;15;14/01/2011;Déclaration de commercialisation
67639553;3400938321784;15;14/01/2011;Déclaration de commercialisation
67642040;3400936853461;15;16/02/2007;Déclaration de commercialisation
67642040;3400937377645;15;11/12/2008;Déclaration de commercialisation
67642154;3400957952921;15;23/06/2014;Déclaration de commercialisation
67642154;3400957952921;16;01/03/2019;Déclaration d'arrêt de commercialisation
67642460;3400955043294;15;24/09/2019;Déclaration de commercialisation
67642460;3400955043294;16;06/07/2020;Déclaration d'arrêt de commercialisation
67643224;3400941966903;15;08/10/2012;Déclaration de commercialisation
67643224;3400941966903;15;15/07/2015;Déclaration de commercialisation
67643224;3400941966903;40;18/12/2014;Arrêt de Comm (Autorisation devenue inactive)
67643224;3400941967443;15;07/03/2012;Déclaration de commercialisation
67643224;3400941967443;15;15/07/2015;Déclaration de commercialisation
67643224;3400941967443;40;18/12/2014;Arrêt de Comm (Autorisation devenue inactive)
67643377;3400933452025;15;19/08/1992;Déclaration de commercialisation
67644148;3400950010567;15;31/10/1998;Déclaration de commercialisation
67644148;3400950010567;16;03/11/2021;Déclaration d'arrêt de commercialisation
67644301;3400930038918;15;09/05/2017;Déclaration de commercialisation
67644397;3400935003126;15;11/12/2006;Déclaration de commercialisation
67644397;3400935003294;15;08/01/1999;Déclaration de commercialisation
67645691;3400930159064;15;25/06/2021;Déclaration de commercialisation
67645691;3400930159071;15;13/02/2020;Déclaration de commercialisation
67646277;3400933035921;15;19/06/1988;Déclaration de commercialisation
67646277;3400955626077;15;19/06/1988;Déclaration de commercialisation
67646277;3400955626077;16;31/08/2021;Déclaration d'arrêt de commercialisation
67647055;3400926983291;15;29/07/2013;Déclaration de commercialisation
67647055;3400926983413;15;22/08/2013;Déclaration de commercialisation
67647226;3400939582290;15;01/03/2013;Déclaration de commercialisation
67649597;3400930145234;15;15/11/2018;Déclaration de commercialisation
67649914;3400927440878;15;27/01/2016;Déclaration de commercialisation
67649914;3400927440939;15;22/12/2015;Déclaration de commercialisation
67651178;3400936574915;15;02/04/2007;Déclaration de commercialisation
67652216;3400930257555;15;20/02/2023;Déclaration de commercialisation
67652216;3400930257579;15;20/02/2023;Déclaration de commercialisation
67652611;3400939106595;15;23/07/2009;Déclaration de commercialisation
67652611;3400939106595;15;29/08/2018;Déclaration de commercialisation
67652611;3400939106595;16;27/11/2013;Déclaration d'arrêt de commercialisation
67652999;3400955000204;15;17/06/2015;Déclaration de commercialisation
67654911;3400930325612;15;19/01/1959;Déclaration de commercialisation
67655493;3400932984312;15;19/03/1990;Déclaration de commercialisation
67655664;3400930112045;15;20/11/2020;Déclaration de commercialisation
67655664;3400930112106;15;05/12/2019;Déclaration de commercialisation
67655664;3400930178782;15;11/03/2020;Déclaration de commercialisation
67655664;3400955040699;15;20/09/2019;Déclaration de commercialisation
67656403;3400934355141;15;10/06/1997;Déclaration de commercialisation
67656403;3400934355202;15;10/06/1997;Déclaration de commercialisation
67656403;3400934355370;15;10/06/1997;Déclaration de commercialisation
67656403;3400934355431;15;10/06/1997;Déclaration de commercialisation
67656403;3400934355660;15;10/06/1997;Déclaration de commercialisation
67656403;3400934355899;15;10/06/1997;Déclaration de commercialisation
67656403;3400934355950;15;10/06/1997;Déclaration de commercialisation
67656403;3400934356032;15;10/06/1997;Déclaration de commercialisation
67656403;3400934356261;15;10/06/1997;Déclaration de commercialisation
67656403;3400934356322;15;10/06/1997;Déclaration de commercialisation
67656403;3400934356490;15;10/06/1997;Déclaration de commercialisation
67656403;3400935222718;15;10/06/1997;Déclaration de commercialisation
67656403;3400935222886;15;10/06/1997;Déclaration de commercialisation
67656403;3400935222947;15;10/06/1997;Déclaration de commercialisation
67656403;3400935223029;15;10/06/1997;Déclaration de commercialisation
67656403;3400935394842;15;10/06/1997;Déclaration de commercialisation
67656403;3400935394903;15;10/06/1997;Déclaration de commercialisation
67656403;3400935395092;15;10/06/1997;Déclaration de commercialisation
67656403;3400938145427;15;01/03/2008;Déclaration de commercialisation
67656403;3400938145595;15;01/03/2008;Déclaration de commercialisation
67656403;3400938145656;15;01/03/2008;Déclaration de commercialisation
67656403;3400938145717;15;01/03/2008;Déclaration de commercialisation
67656403;3400938145885;15;01/03/2008;Déclaration de commercialisation
67656403;3400955059134;15;07/01/2021;Déclaration de commercialisation
67656403;3400956058488;15;10/06/1997;Déclaration de commercialisation
67656403;3400956058549;15;10/06/1997;Déclaration de commercialisation
67656403;3400957419134;15;01/02/2009;Déclaration de commercialisation
67656403;3400957419363;15;01/02/2009;Déclaration de commercialisation
67656556;3400937701419;15;22/03/2007;Déclaration de commercialisation
67656556;3400937701419;16;16/12/2019;Déclaration d'arrêt de commercialisation
67656556;3400937701648;15;30/04/2008;Déclaration de commercialisation
67656556;3400937701648;16;02/07/2019;Déclaration d'arrêt de commercialisation
67656848;3400937477680;15;08/10/2007;Déclaration de commercialisation
67657035;3400930004593;15;11/01/2017;Déclaration de commercialisation
67657035;3400930208557;15;17/12/2020;Déclaration de commercialisation
67657117;3400926630706;15;17/05/2013;Déclaration de commercialisation
67657188;3400926691387;15;22/02/2013;Déclaration de commercialisation
67657448;3400932645503;15;19/05/1984;Déclaration de commercialisation
67657462;3400949699100;15;21/03/2014;Déclaration de commercialisation
67657462;3400949699100;40;11/02/2021;Arrêt de Comm (Autorisation devenue inactive)
67657505;3400926809737;15;12/05/2015;Déclaration de commercialisation
67657505;3400926810047;15;12/05/2015;Déclaration de commercialisation
67658048;3400934426780;15;01/12/1998;Déclaration de commercialisation
67658048;3400935651518;15;23/01/2002;Déclaration de commercialisation
67658226;3400932337620;15;19/01/1943;Déclaration de commercialisation
67658226;3400932337620;16;06/02/2020;Déclaration d'arrêt de commercialisation
67658315;3400930195574;15;13/12/2021;Déclaration de commercialisation
67658315;3400930212578;15;13/12/2021;Déclaration de commercialisation
67658589;3400930783856;15;19/01/1943;Déclaration de commercialisation
67660704;3400958158827;15;26/10/2012;Déclaration de commercialisation
67660704;3400958159077;15;26/10/2012;Déclaration de commercialisation
67661635;3400935003874;15;10/10/1999;Déclaration de commercialisation
67661635;3400935003874;15;08/07/2020;Déclaration de commercialisation
67661635;3400935003874;16;30/01/2017;Déclaration d'arrêt de commercialisation
67665740;3400933244828;15;19/01/1990;Déclaration de commercialisation
67666657;3400927922640;15;20/05/2021;Déclaration de commercialisation
67667620;3400930061206;15;02/01/2019;Déclaration de commercialisation
67667652;3400933282387;15;19/02/1991;Déclaration de commercialisation
67667652;3400933282387;16;01/01/2021;Déclaration d'arrêt de commercialisation
67668455;3400936206601;15;08/11/2004;Déclaration de commercialisation
67669621;3400933056223;15;01/03/1989;Déclaration de commercialisation
67670463;3400930020326;15;26/10/2016;Déclaration de commercialisation
67670627;3400930100226;15;19/07/1971;Déclaration de commercialisation
67670627;3400930100226;18;09/09/2020;Abrogation de Présentation
67670627;3400930211182;15;25/05/2022;Déclaration de commercialisation
67671540;3400930150689;15;30/04/2019;Déclaration de commercialisation
67672514;3400935477279;15;15/01/2001;Déclaration de commercialisation
67672560;3400935540935;15;01/01/1997;Déclaration de commercialisation
67673769;3400922080871;15;24/03/2016;Déclaration de commercialisation
67675179;3400939466927;15;24/11/2011;Déclaration de commercialisation
67675179;3400939466927;16;08/10/2021;Déclaration d'arrêt de commercialisation
67675179;3400939467009;15;24/11/2011;Déclaration de commercialisation
67675179;3400939467009;16;08/10/2021;Déclaration d'arrêt de commercialisation
67675236;3400930061060;15;01/09/2020;Déclaration de commercialisation
67676765;3400949656516;15;02/03/2015;Déclaration de commercialisation
67678175;3400941995767;15;06/10/2011;Déclaration de commercialisation
67678848;3400933677640;15;02/07/2010;Déclaration de commercialisation
67678848;3400933708788;15;02/07/2010;Déclaration de commercialisation
67679220;3400931028826;15;19/01/1925;Déclaration de commercialisation
67679220;3400931028826;15;02/06/2016;Déclaration de commercialisation
67679220;3400931028826;16;31/03/2014;Déclaration d'arrêt de commercialisation
67679220;3400931029595;15;19/01/1952;Déclaration de commercialisation
67679220;3400931029595;15;02/06/2016;Déclaration de commercialisation
67679220;3400931029595;16;31/03/2014;Déclaration d'arrêt de commercialisation
67680190;3400933548339;15;19/09/1994;Déclaration de commercialisation
67680190;3400933548339;16;19/04/2019;Déclaration d'arrêt de commercialisation
67681303;3400933466091;15;19/09/1992;Déclaration de commercialisation
67682145;3400932070268;15;19/03/1979;Déclaration de commercialisation
67682145;3400932070329;15;19/03/1979;Déclaration de commercialisation
67682298;3400936788084;15;05/09/2005;Déclaration de commercialisation
67682501;3400934197741;15;19/06/1997;Déclaration de commercialisation
67682501;3400934197741;16;30/11/2020;Déclaration d'arrêt de commercialisation
67684210;3400922312583;15;13/05/2013;Déclaration de commercialisation
67684210;3400922313016;15;13/05/2013;Déclaration de commercialisation
67684580;3400936526310;15;19/10/2004;Déclaration de commercialisation
67684580;3400936526310;16;28/09/2022;Déclaration d'arrêt de commercialisation
67685458;3400937541718;15;01/08/2012;Déclaration de commercialisation
67685458;3400937541718;16;31/10/2022;Déclaration d'arrêt de commercialisation
67685458;3400937541947;15;24/01/2019;Déclaration de commercialisation
67685458;3400937541947;16;31/10/2022;Déclaration d'arrêt de commercialisation
67685910;3400941780486;15;04/11/2011;Déclaration de commercialisation
67686072;3400930119853;15;12/09/2018;Déclaration de commercialisation
67686574;3400926862954;15;27/06/2013;Déclaration de commercialisation
67686574;3400930077689;15;28/04/2017;Déclaration de commercialisation
67686574;3400934695131;15;27/06/2013;Déclaration de commercialisation
67686574;3400934695360;15;27/06/2013;Déclaration de commercialisation
67687320;3400930026076;15;04/04/2016;Déclaration de commercialisation
67688034;3400955086734;15;13/07/2022;Déclaration de commercialisation
67688059;3400930236765;15;25/07/2022;Déclaration de commercialisation
67688842;3400922086385;15;19/02/2015;Déclaration de commercialisation
67688842;3400922086385;16;08/10/2020;Déclaration d'arrêt de commercialisation
67688899;3400937300933;15;24/08/2010;Déclaration de commercialisation
67688988;3400939170411;15;27/01/2010;Déclaration de commercialisation
67688988;3400939240879;15;27/01/2010;Déclaration de commercialisation
67690302;3400930161517;15;03/04/2019;Déclaration de commercialisation
67690537;3400930603048;15;19/01/1948;Déclaration de commercialisation
67690537;3400930603048;18;10/06/2021;Abrogation de Présentation
67692214;3400930186473;15;20/04/2020;Déclaration de commercialisation
67692495;3400957256531;15;18/06/2009;Déclaration de commercialisation
67692495;3400957256531;16;30/06/2021;Déclaration d'arrêt de commercialisation
67692513;3400938961614;15;02/12/2008;Déclaration de commercialisation
67692513;3400938961614;15;23/04/2019;Déclaration de commercialisation
67692513;3400938961614;16;06/12/2018;Déclaration d'arrêt de commercialisation
67693946;3400930038628;15;11/11/2017;Déclaration de commercialisation
67694165;3400930206201;15;01/09/2022;Déclaration de commercialisation
67694966;3400930230664;15;14/09/2021;Déclaration de commercialisation
67695203;3400930223710;15;31/03/2021;Déclaration de commercialisation
67695281;3400955075660;15;23/03/2021;Déclaration de commercialisation
67695281;3400955075660;16;30/11/2021;Déclaration d'arrêt de commercialisation
67696401;3400939682457;15;17/12/2010;Déclaration de commercialisation
67696401;3400939682518;15;17/12/2010;Déclaration de commercialisation
67696579;3400933094881;15;19/10/1991;Déclaration de commercialisation
67696579;3400933094881;16;31/03/2023;Déclaration d'arrêt de commercialisation
67696725;3400930242063;15;16/09/2022;Déclaration de commercialisation
67697019;3400957642167;15;01/04/2010;Déclaration de commercialisation
67697019;3400957642167;15;15/07/2022;Déclaration de commercialisation
67697019;3400957642167;16;24/01/2020;Déclaration d'arrêt de commercialisation
67697485;3400958480607;15;18/11/2013;Déclaration de commercialisation
67697485;3400958480607;16;31/12/2018;Déclaration d'arrêt de commercialisation
67698690;3400922095950;15;08/03/2013;Déclaration de commercialisation
67698690;3400922095950;15;04/10/2016;Déclaration de commercialisation
67698690;3400922095950;16;13/02/2015;Déclaration d'arrêt de commercialisation
67698690;3400930114698;15;24/09/2018;Déclaration de commercialisation
67698690;3400955042013;15;24/09/2018;Déclaration de commercialisation
67698690;3400958199578;15;12/08/2016;Déclaration de commercialisation
67698929;3400930158807;15;09/09/2019;Déclaration de commercialisation
67698943;3400930053546;15;29/09/2016;Déclaration de commercialisation
67699080;3400921776133;15;19/04/2016;Déclaration de commercialisation
67699269;3400933606961;15;19/06/1993;Déclaration de commercialisation
67699283;3400941989155;15;15/12/2011;Déclaration de commercialisation
67699283;3400941989216;15;15/12/2011;Déclaration de commercialisation
67699931;3400933943769;15;19/03/1996;Déclaration de commercialisation
67700337;3400949465248;15;17/03/2011;Déclaration de commercialisation
67700337;3400949465309;15;17/03/2011;Déclaration de commercialisation
67700426;3400927568480;15;25/06/2014;Déclaration de commercialisation
67701065;3400930145784;15;04/01/2021;Déclaration de commercialisation
67701065;3400930145791;15;03/02/2020;Déclaration de commercialisation
67701122;3400930057742;15;19/03/2018;Déclaration de commercialisation
67701396;3400930043110;15;25/11/2016;Déclaration de commercialisation
67701695;3400937148818;15;01/04/2008;Déclaration de commercialisation
67701695;3400937148818;16;02/08/2021;Déclaration d'arrêt de commercialisation
67702384;3400932549429;15;19/03/1983;Déclaration de commercialisation
67702384;3400937146456;15;26/09/2006;Déclaration de commercialisation
67703098;3400927818813;15;19/03/2015;Déclaration de commercialisation
67703372;3400955034896;15;03/06/2019;Déclaration de commercialisation
67703803;3400931533719;15;19/08/1973;Déclaration de commercialisation
67704314;3400934425080;15;01/10/1997;Déclaration de commercialisation
67704314;3400934425141;15;01/10/1997;Déclaration de commercialisation
67705206;3400955073284;15;01/10/2021;Déclaration de commercialisation
67705334;3400937337205;15;16/06/2008;Déclaration de commercialisation
67705334;3400937337373;15;27/08/2010;Déclaration de commercialisation
67705334;3400938627886;15;04/12/2008;Déclaration de commercialisation
67705462;3400935005076;15;19/10/1999;Déclaration de commercialisation
67705462;3400937654821;15;01/10/2007;Déclaration de commercialisation
67705779;3400930282526;15;19/05/1970;Déclaration de commercialisation
67705779;3400930282526;16;30/03/2023;Déclaration d'arrêt de commercialisation
67705850;3400956390205;15;02/01/2003;Déclaration de commercialisation
67706265;3400936384309;15;05/11/2004;Déclaration de commercialisation
67707794;3400931587538;15;19/01/1977;Déclaration de commercialisation
67707919;3400930126684;15;20/03/2018;Déclaration de commercialisation
67707919;3400930130858;15;20/03/2018;Déclaration de commercialisation
67708864;3400956455461;15;30/09/2003;Déclaration de commercialisation
67709496;3400936702158;15;09/12/2009;Déclaration de commercialisation
67710121;3400949125258;15;01/01/2011;Déclaration de commercialisation
67710662;3400955029045;15;06/03/2018;Déclaration de commercialisation
67710783;3400936884397;15;17/12/2008;Déclaration de commercialisation
67710783;3400936884397;16;30/09/2019;Déclaration d'arrêt de commercialisation
67711814;3400937890052;15;17/12/2008;Déclaration de commercialisation
67711814;3400938393293;15;24/09/2008;Déclaration de commercialisation
67712453;3400930156872;15;26/08/2019;Déclaration de commercialisation
67712663;3400955077374;15;09/06/2021;Déclaration de commercialisation
67713231;3400938308020;15;15/06/2008;Déclaration de commercialisation
67713249;3400949485529;15;23/05/2011;Déclaration de commercialisation
67713249;3400949485697;15;23/05/2011;Déclaration de commercialisation
67713498;3400956681228;15;27/06/2006;Déclaration de commercialisation
67714810;3400930056943;15;08/07/2020;Déclaration de commercialisation
67716786;3400930088791;15;24/07/2017;Déclaration de commercialisation
67717137;3400930087435;15;13/11/2017;Déclaration de commercialisation
67717137;3400930087442;15;13/11/2017;Déclaration de commercialisation
67717315;3400921695656;15;06/12/2011;Déclaration de commercialisation
67717315;3400921695656;16;25/01/2019;Déclaration d'arrêt de commercialisation
67717315;3400941684463;15;06/12/2011;Déclaration de commercialisation
67717315;3400941684463;16;30/12/2019;Déclaration d'arrêt de commercialisation
67717315;3400941684524;15;06/12/2011;Déclaration de commercialisation
67717315;3400941684524;16;30/12/2019;Déclaration d'arrêt de commercialisation
67718545;3400933048877;15;19/06/1988;Déclaration de commercialisation
67719654;3400941883316;15;12/12/2011;Déclaration de commercialisation
67719654;3400941883316;16;28/10/2021;Déclaration d'arrêt de commercialisation
67719654;3400941883484;15;12/12/2011;Déclaration de commercialisation
67719704;3400955085256;15;21/02/2022;Déclaration de commercialisation
67719775;3400930043318;15;07/11/2016;Déclaration de commercialisation
67719818;3400927708541;15;12/10/2016;Déclaration de commercialisation
67719818;3400927708541;16;18/08/2022;Déclaration d'arrêt de commercialisation
67719832;3400930002858;15;01/04/2016;Déclaration de commercialisation
67719832;3400930002858;16;12/02/2018;Déclaration d'arrêt de commercialisation
67720261;3400930083437;15;01/09/2017;Déclaration de commercialisation
67720286;3400927428005;15;02/06/2014;Déclaration de commercialisation
67720286;3400927428005;16;01/06/2021;Déclaration d'arrêt de commercialisation
67720806;3400934605703;15;18/12/1998;Déclaration de commercialisation
67721153;3400936730472;15;03/05/2011;Déclaration de commercialisation
67721153;3400956625109;15;01/03/2011;Déclaration de commercialisation
67721541;3400930219300;15;10/08/2021;Déclaration de commercialisation
67722294;3400927674150;15;04/01/2017;Déclaration de commercialisation
67722294;3400927674440;15;17/10/2016;Déclaration de commercialisation
67722465;3400933276294;15;19/05/1991;Déclaration de commercialisation
67722465;3400933276355;15;19/11/1991;Déclaration de commercialisation
67722465;3400956016327;15;01/01/2002;Déclaration de commercialisation
67722611;3400939479873;15;03/10/2011;Déclaration de commercialisation
67722892;3400939028842;15;10/09/2010;Déclaration de commercialisation
67722892;3400939030043;15;31/08/2010;Déclaration de commercialisation
67723873;3400930037652;15;16/01/2017;Déclaration de commercialisation
67724288;3400922227917;15;02/10/2012;Déclaration de commercialisation
67724288;3400922228228;15;02/10/2012;Déclaration de commercialisation
67724733;3400922236032;15;02/08/2012;Déclaration de commercialisation
67725963;3400930155004;15;26/06/2019;Déclaration de commercialisation
67725963;3400930155004;16;17/01/2023;Déclaration d'arrêt de commercialisation
67727277;3400926714253;15;13/05/2016;Déclaration de commercialisation
67727640;3400934508677;15;17/02/2010;Déclaration de commercialisation
67727640;3400934508967;15;17/02/2010;Déclaration de commercialisation
